4,120
4,99981
4,581
4,99967
120,581
120,754
120,99981
581,754
581,796
754,846
754,50343
754,75317
796,846
796,33315
846,848
846,864
848,864
848,873
864,873
864,40801
873,917
873,991
917,991
917,1042
991,1042
991,1056
1042,1056
1042,1138
1056,1138
1056,1191
1138,1191
1138,1258
1191,1258
1191,1282
1258,1282
1258,62956
1282,1321
1282,1333
1321,1333
1321,1409
1333,1409
1333,1413
1409,1413
1409,1653
1413,1653
1413,1735
1653,1735
1653,1746
1735,1746
1735,1886
1746,1886
1746,37502
1886,1941
1886,2008
1941,2008
1941,2081
1941,75676
1941,9196
2008,2091
2008,5162
2081,2091
2081,2143
2081,74864
2091,2143
2091,2185
2143,2224
2143,51645
2185,2224
2185,2307
2224,2307
2224,2594
2307,2594
2307,2608
2594,2608
2594,2637
2594,13770
2608,2637
2608,2651
2637,2651
2637,2811
2637,66773
2651,2811
2651,14633
2811,2835
2811,2975
2835,2975
2835,3125
2975,3125
2975,3261
3125,3261
3125,3303
3261,3303
3261,3336
3261,15042
3303,3336
3303,3448
3303,50423
3303,18437
3336,3448
3336,3649
3448,3649
3448,3884
3448,11111
3649,3884
3649,3933
3884,3933
3884,3939
3933,3939
3933,4032
3939,4032
3939,4260
4032,4260
4032,4272
4260,4272
4260,4415
4272,4415
4272,4597
4415,4597
4415,4752
4597,4752
4597,4833
4752,4833
4752,4901
4833,4901
4833,4959
4901,4959
4901,5028
4959,5150
4959,71451
5028,5150
5028,5162
5150,5162
5150,85128
5162,5350
5162,37250
5209,5350
5209,5369
5350,5423
5350,32736
5369,5423
5369,5498
5369,19698
5423,5498
5423,5583
5498,5583
5498,5601
5583,5601
5583,5731
5601,5731
5601,5755
5731,5755
5731,5866
5755,5866
5755,5971
5866,5971
5866,6000
5971,6000
5971,6053
6000,6053
6000,6193
6053,6193
6053,6288
6193,6288
6193,6364
6288,6368
6288,14913
6364,6386
6364,49554
6368,6386
6368,51942
6386,6400
6386,6408
6400,6408
6400,6459
6408,6459
6408,64215
6408,65020
6408,90423
6459,6520
6459,6643
6520,6643
6520,6687
6520,29223
6643,6687
6643,6717
6643,80826
6687,6717
6687,6947
6717,6997
6717,74417
6947,6997
6947,7064
6997,7064
6997,7067
7064,7067
7064,7120
7064,59795
7067,7120
7067,7332
7120,7332
7120,7498
7332,7498
7332,7569
7498,7569
7498,7571
7569,7571
7569,7630
7571,7630
7571,7649
7630,7649
7630,7670
7649,7670
7649,7906
7670,7906
7670,8023
7906,8061
7906,44421
8023,8061
8023,8096
8023,23226
8061,56112
8061,75676
8096,8097
8096,8387
8097,8387
8097,12228
8387,8492
8387,59767
8492,8539
8492,91437
8539,8541
8539,8682
8541,8682
8541,8928
8682,8928
8682,9129
8928,9129
