32,107
32,99978
32,108
32,99954
32,99902
32,19842
107,108
107,140
107,99978
107,164
107,99954
108,140
108,164
108,165
108,99978
140,164
140,165
140,211
140,88600
140,8208
164,165
164,211
164,226
165,211
165,284
165,97993
165,63959
211,226
211,284
211,301
211,9664
226,284
226,301
226,320
226,15874
226,51770
284,320
284,373
284,43450
284,13989
301,320
301,373
301,405
320,373
320,405
320,415
373,405
373,415
373,417
405,415
405,417
405,425
415,417
415,425
415,450
415,77541
417,425
417,450
417,453
417,33792
417,60815
425,453
425,474
425,35666
425,38259
450,453
450,474
450,477
453,474
453,477
453,31811
474,477
474,533
474,540
477,533
477,540
477,556
477,22169
533,540
533,556
533,564
540,556
540,698
540,41545
540,75556
540,86202
556,714
556,27433
556,27480
556,79043
564,714
564,721
564,28814
564,41034
698,714
698,721
698,7320
714,721
714,762
714,770
721,762
721,770
721,800
762,770
762,800
762,45369
762,78557
770,800
770,801
770,804
800,804
800,814
800,75928
801,804
801,814
801,819
804,814
804,819
804,835
814,819
814,835
814,838
814,18801
819,835
819,838
819,857
835,838
835,857
835,863
838,857
838,863
838,869
857,863
857,869
857,875
863,869
863,875
863,900
869,875
869,900
869,903
875,900
875,903
875,950
900,903
900,950
900,964
903,950
903,964
903,966
903,8124
903,85464
950,964
950,966
950,969
964,966
964,969
964,998
964,83853
966,969
966,998
966,1006
966,92659
969,998
969,1006
969,1062
998,1006
998,1062
998,76235
1006,1062
1006,1088
1006,1101
1062,1088
1062,1101
1062,1102
1088,1101
1088,1102
1088,1147
1101,1102
1101,1147
1101,1219
1102,1147
1102,1219
1102,1275
1147,1219
1147,1275
1147,1311
1147,78425
1219,1337
1219,79899
1219,26092
1275,1311
1275,1337
1275,1343
1275,34775
1311,1337
1311,1343
1311,1467
1311,51726
1337,1343
1337,1467
1337,1468
1343,1467
1343,1476
1343,66110
1467,1468
1467,1476
1467,1484
1468,1476
1468,1484
1468,1534
1476,1484
1476,1534
1476,1537
1484,1534
1484,1537
1484,1597
1534,1537
1534,1597
1534,1650
1537,1597
1537,1650
1537,1659
1537,12783
1597,1650
1597,1662
1597,79461
1650,1659
1650,1662
1650,1684
1659,1662
1659,1684
1659,1723
1662,1684
1662,1723
1662,69147
1662,28890
1662,46122
1684,1730
1684,32181
1684,11387
1723,1730
1723,1747
1723,1760
1730,1747
1730,1760
1730,34812
1747,1811
1747,17126
1747,88846
1760,1811
1760,1845
1760,64569
1770,1811
1770,1845
1770,1865
1770,99234
1770,22357
1811,1845
1811,1865
1811,1870
1845,1865
1845,1870
1845,1896
1865,1896
1865,1935
1865,65440
1865,18797
1870,1896
1870,1935
1870,1994
1896,1935
1896,1994
1896,1996
1935,1994
1935,2021
1935,66386
1994,1996
1994,2037
1994,72296
1994,96580
1996,2021
1996,2082
1996,76647
2021,2082
2021,2087
2021,72544
2037,2082
2037,2087
2037,2122
2082,91936
2082,37653
2082,7417
2087,2122
2087,2175
2087,2183
2122,2175
2122,2183
2122,2187
2175,2183
2175,2187
2175,2199
2183,2187
2183,2199
2183,2213
2187,2199
2187,2213
2187,2215
2199,2213
2199,2215
2199,2228
2199,98610
2213,2215
2213,2228
2213,2238
2215,2228
2215,2238
2215,5132
2228,2238
2228,2270
2228,2334
2228,33950
2238,2270
2238,2334
2238,2341
2270,2334
2270,2341
2270,2357
2270,8208
2334,2341
2334,2357
2334,2370
2341,2357
2341,2370
2341,2437
2357,2370
2357,2437
2357,2450
2370,2437
2370,2450
2370,2480
2370,86073
2370,31966
2437,2450
2437,2480
2437,2491
2450,2480
2450,2491
2450,2496
2450,19655
2480,2491
2480,2496
2480,2539
2480,85965
2491,59593
2491,20806
2491,11454
2496,2539
2496,2552
2496,2554
2539,2552
2539,2554
2539,2605
2539,36733
2552,2554
2552,2605
2552,2607
2554,2607
2554,2610
2554,33002
2605,2607
2605,2610
2605,2616
2607,2610
2607,2616
2607,2626
2610,2616
2610,2676
2610,72865
2610,68606
2616,2626
2616,2676
2616,2693
2626,2676
2626,2693
2626,2694
2676,2693
2676,2694
2676,2752
2693,2694
2693,2752
2693,2756
2694,2752
2694,2756
2694,34572
2694,72159
2752,2759
2752,2790
2752,53747
2756,2759
2756,2790
2756,2816
2756,8510
2759,2790
2759,2816
2759,2837
2790,2816
2790,2837
2790,2864
2790,58225
2816,2837
2816,2864
2816,2892
2837,2864
2837,2892
2837,2992
2864,2892
2864,2992
2864,3022
2892,2992
2892,3022
2892,3034
2992,3022
2992,3034
2992,3082
3022,3082
3022,3112
3022,12529
3022,73674
3034,3082
3034,3112
3034,3154
3034,48378
3082,3112
3082,3154
3082,3240
3112,3154
3112,3242
3112,27177
3112,19024
3154,3240
3154,3242
3154,3247
3240,3242
3240,3247
3240,3367
3242,3247
3242,3367
3242,68071
3242,47626
3247,3367
3247,3436
3247,3460
3247,85893
3367,3436
3367,3460
